hw_terminal,vasicek_terminal
0.045731625827970745,0.031631800100704634
0.04600291968030862,0.0319030939530425
0.045406246625765145,0.031306420898499034
0.054679461024063764,0.040579635296797666
0.048190536374031465,0.034090710646765346
0.05101167667208568,0.036911850944819566
0.05484829838620844,0.04074847265894232
0.05856991010329651,0.044470084376030415
0.057539603386093104,0.043439777658826964
0.05011336876893746,0.03601354304167136
0.05830226570447285,0.044202439977206735
0.0389449191825093,0.024845093455243186
0.07337945025673394,0.05927962452946783
0.055878148686487064,0.041778322959220945
0.07517900193587887,0.06107917620861274
0.05041586857136434,0.03631604284409823
0.04832127916779489,0.03422145344052879
0.05088596917496563,0.036786143447699524
0.04276816451155567,0.02866833878428953
0.05711416357284602,0.0430143378455799
0.041241841718562974,0.027142015991296863
0.038232141331775944,0.024132315604509843
0.049595248119790596,0.0354954223925245
0.05682717001533323,0.04272734428806711
0.061242804738366415,0.04714297901110031
0.0354198675114034,0.021320041784137284
0.04994024803794912,0.035840422310683025
0.046133746184707836,0.032033920457441724
0.06577297838406458,0.051673152656798484
0.05875988121332305,0.04466005548605692
0.06047185507369322,0.04637202934642712
0.06055404823901285,0.04645422251174673
0.03232972388884808,0.018229898161581954
0.064932715492072,0.05083288976480591
0.05988567086920134,0.045785845141935226
0.04924810426905376,0.03514827854178765
0.04453562482813392,0.030435799100867817
0.0556097024194622,0.041509876692196086
0.050509025143966046,0.03640919941669993
0.05972938048330467,0.045629554756038554
0.05571954574070063,0.041619720013434496
0.04794432881079291,0.03384450308352679
0.04079186245339328,0.026692036726127157
0.05185939375401863,0.0377595680267525
0.04641530248708889,0.03231547675982277
0.06236002319813355,0.04826019747086742
0.0453996001354521,0.031299774408185994
0.05629582701302342,0.042196001285757304
0.06403326888476764,0.04993344315750152
0.06074315502347796,0.04664332929621185
0.07143619271348253,0.057336366986216435
0.07011770504501551,0.05601787931774939
0.04932647250719053,0.03522664677992442
0.060420877880735656,0.04632105215346956
0.0495496064414992,0.0354497807142331
0.06213719494356388,0.048037369216297775
0.06650022266199493,0.052400396934728796
0.058268304306237674,0.044168478578971576
0.06387445734087191,0.04977463161360582
0.05992241082545107,0.04582258509818496
0.047763632559007174,0.033663806831741055
0.058885372116231974,0.044785546388965834
0.03000643344356088,0.015906607716294777
0.03947082368652916,0.025370997959263047
0.06042193378371782,0.0463221080564517
0.040319259437231025,0.02621943370996491
0.03152558589379625,0.01742576016653015
0.04954260337679391,0.0354427776495278
0.06460543434056146,0.05050560861329533
0.051003919962849975,0.03690409423558387
0.05057179558986468,0.036471969862598576
0.06598291854449884,0.05188309281723271
0.05320782419482339,0.039107998467557276
0.04066540849806894,0.026565582770802836
0.047386051084220907,0.03328622535695478
0.046189303204878907,0.032089477477612795
0.028456221936228192,0.014356396208962086
0.04900797903308758,0.034908153305821456
0.04794263809980491,0.033842812372538805
0.050704657096434076,0.036604831369167964
0.06066121210553457,0.046561386378268455
0.04692987897980165,0.03283005325253554
0.061214122106924646,0.04711429637965854
0.07998905062269294,0.06588922489542683
0.03700447279950459,0.02290464707223848
0.05983365223680981,0.0457338265095437
0.05659328037744942,0.04249345465018331
0.0602389138215004,0.0461390880942343
0.06302221081159674,0.048922385084330645
0.05181455396378622,0.0377147282365201
0.033141644371431266,0.019041818644165168
